Stimmen,Name,Partei,Wahlbezirk,Wahlbezirk ID,Stadt,Incumbent
106.0,Schneider,GRÜNE,Mitte ,8,Kamen,0.0
58.0,Grosch,DIE LINKE,Mitte ,8,Kamen,1.0
25.0,Oertel,FDP,Mitte ,8,Kamen,0.0
25.0,Maaß,FW Kreisverband Unna,Mitte ,8,Kamen,0.0
12.0,Üfrük,BIG,Mitte ,8,Kamen,0.0
428.0,Marc,SPD,Mitte ,9,Kamen,1.0
231.0,Weber,CDU,Mitte ,9,Kamen,1.0
75.0,Schneider-Steffens,GRÜNE,Mitte ,9,Kamen,0.0
64.0,Meier,DIE LINKE,Mitte ,9,Kamen,0.0
20.0,Trinckert,FDP,Mitte ,9,Kamen,0.0
24.0,Maaß,FW Kreisverband Unna,Mitte ,9,Kamen,0.0
14.0,Acar,BIG,Mitte ,9,Kamen,0.0
381.0,Kuru,SPD,Mitte ,10,Kamen,0.0
323.0,Ebbinghaus,CDU,Mitte ,10,Kamen,0.0
92.0,Helmken,GRÜNE,Mitte ,10,Kamen,0.0
54.0,Engels,DIE LINKE,Mitte ,10,Kamen,0.0
33.0,Schulz,FDP,Mitte ,10,Kamen,0.0
16.0,Gottschling,FW Kreisverband Unna,Mitte ,10,Kamen,0.0
12.0,Salli,BIG,Mitte ,10,Kamen,0.0
424.0,Holtmann,SPD,Mitte ,11,Kamen,1.0
186.0,Scharrenbach,CDU,Mitte ,11,Kamen,1.0
70.0,Pütz,GRÜNE,Mitte ,11,Kamen,0.0
55.0,Sander,DIE LINKE,Mitte ,11,Kamen,0.0
28.0,Dr. Saur,FDP,Mitte ,11,Kamen,0.0
17.0,Goerke,FW Kreisverband Unna,Mitte ,11,Kamen,0.0
41.0,Yücel,BIG,Mitte ,11,Kamen,0.0
411.0,Wiedemann,SPD,Mitte ,12,Kamen,1.0
114.0,Christoph,CDU,Mitte ,12,Kamen,0.0
59.0,Dörlemann,GRÜNE,Mitte ,12,Kamen,0.0
43.0,Hübel,DIE LINKE,Mitte ,12,Kamen,0.0
14.0,Köttgen,FDP,Mitte ,12,Kamen,0.0
17.0,Gottschling,FW Kreisverband Unna,Mitte ,12,Kamen,0.0
36.0,Dinc,BIG,Mitte ,12,Kamen,0.0
409.0,Jung,SPD,Mitte ,13,Kamen,1.0
222.0,Sander,CDU,Mitte ,13,Kamen,0.0
95.0,Austenfeld,GRÜNE,Mitte ,13,Kamen,0.0
52.0,Wegmann,DIE LINKE,Mitte ,13,Kamen,0.0
20.0,Neumann,FDP,Mitte ,13,Kamen,0.0
26.0,Brzuska,FW Kreisverband Unna,Mitte ,13,Kamen,0.0
17.0,Ergün,BIG,Mitte ,13,Kamen,0.0
507.0,Schnack,SPD,Mitte ,14,Kamen,0.0
194.0,van Lück,CDU,Mitte ,14,Kamen,0.0
97.0,Steffens,GRÜNE,Mitte ,14,Kamen,0.0
91.0,Fehling,DIE LINKE,Mitte ,14,Kamen,0.0
14.0,Dr. Rothmann,FDP,Mitte ,14,Kamen,0.0
67.0,Hulshof,FW Kreisverband Unna,Mitte ,14,Kamen,0.0
9.0,Bozkurt,BIG,Mitte ,14,Kamen,0.0
336.0,Wältermann,SPD,Mitte ,15,Kamen,1.0
168.0,Langner,CDU,Mitte ,15,Kamen,0.0
73.0,Lütschen,GRÜNE,Mitte ,15,Kamen,0.0
61.0,Schaumann,DIE LINKE,Mitte ,15,Kamen,1.0
15.0,Kaltner,FDP,Mitte ,15,Kamen,0.0
139.0,Stalz,FW Kreisverband Unna,Mitte ,15,Kamen,0.0
18.0,Kama,BIG,Mitte ,15,Kamen,0.0
640.0,Eckardt,SPD,Methler ,16,Kamen,1.0
307.0,Fuhrmann,CDU,Methler ,16,Kamen,1.0
152.0,Maiwald,GRÜNE,Methler ,16,Kamen,0.0
57.0,Schmidt,DIE LINKE,Methler ,16,Kamen,0.0
34.0,Mallitzky,FDP,Methler ,16,Kamen,0.0
35.0,Kobus,FW Kreisverband Unna,Methler ,16,Kamen,0.0
642.0,Zühlke,SPD,Methler ,17,Kamen,0.0
340.0,Wünnemann,CDU,Methler ,17,Kamen,0.0
138.0,Kühnapfel,GRÜNE,Methler ,17,Kamen,1.0
48.0,Hübel,DIE LINKE,Methler ,17,Kamen,0.0
34.0,Karnas,FDP,Methler ,17,Kamen,0.0
25.0,Brzuska,FW Kreisverband Unna,Methler ,17,Kamen,0.0
566.0,Heidler,SPD,Methler ,18,Kamen,1.0
245.0,Diederichs-Späh,CDU,Methler ,18,Kamen,0.0
108.0,Werning,GRÜNE,Methler ,18,Kamen,0.0
44.0,Rau,DIE LINKE,Methler ,18,Kamen,0.0
24.0,Hößl,FDP,Methler ,18,Kamen,0.0
35.0,Müller,FW Kreisverband Unna,Methler ,18,Kamen,0.0
507.0,Krause,SPD,Methler ,19,Kamen,1.0
230.0,Tiefenbach,CDU,Methler ,19,Kamen,0.0
90.0,Madeja,GRÜNE,Methler ,19,Kamen,0.0
58.0,Bucek,DIE LINKE,Methler ,19,Kamen,1.0
20.0,Henze,FDP,Methler ,19,Kamen,0.0
38.0,Patschkowski,FW Kreisverband Unna,Methler ,19,Kamen,0.0
502.0,Dreher,SPD,Methler ,20,Kamen,1.0
301.0,Middendorf,CDU,Methler ,20,Kamen,1.0
65.0,Mork,GRÜNE,Methler ,20,Kamen,1.0
52.0,Heuchel,DIE LINKE,Methler ,20,Kamen,0.0
16.0,Knop,FDP,Methler ,20,Kamen,0.0
20.0,Gasparac-Stalz,FW Kreisverband Unna,Methler ,20,Kamen,0.0
371.0,Weirich,SPD,"Gesamtschule, Sporthall am Friedrichsberg",1,Bergkamen,1.0
108.0,Saatkamp,CDU,"Gesamtschule, Sporthall am Friedrichsberg",1,Bergkamen,1.0
50.0,Müller-Hinz,GRÜNE,"Gesamtschule, Sporthall am Friedrichsberg",1,Bergkamen,0.0
6.0,Klostermann,FDP,"Gesamtschule, Sporthall am Friedrichsberg",1,Bergkamen,0.0
18.0,Uyar,BergAUF,"Gesamtschule, Sporthall am Friedrichsberg",1,Bergkamen,0.0
337.0,Riller,SPD,"Haus am Nordberg, Gerhart-Hauptmann-Schule",2,Bergkamen,0.0
116.0,Rennhak,CDU,"Haus am Nordberg, Gerhart-Hauptmann-Schule",2,Bergkamen,0.0
57.0,Sparringa,GRÜNE,"Haus am Nordberg, Gerhart-Hauptmann-Schule",2,Bergkamen,0.0
21.0,Rudolpf,FDP,"Haus am Nordberg, Gerhart-Hauptmann-Schule",2,Bergkamen,0.0
31.0,Thylmann,BergAUF,"Haus am Nordberg, Gerhart-Hauptmann-Schule",2,Bergkamen,0.0
317.0,Eickhoff,SPD,"Heinrich-Martin-Heim, Jobcenter",3,Bergkamen,1.0
134.0,Hake,CDU,"Heinrich-Martin-Heim, Jobcenter",3,Bergkamen,0.0
49.0,Hagemann,GRÜNE,"Heinrich-Martin-Heim, Jobcenter",3,Bergkamen,0.0
17.0,Alph,FDP,"Heinrich-Martin-Heim, Jobcenter",3,Bergkamen,0.0
31.0,Bauer,BergAUF,"Heinrich-Martin-Heim, Jobcenter",3,Bergkamen,0.0
345.0,Schulte,SPD,"DRK-Heim, AWO Hermann-Görlitz-Seniorenzentrum",4,Bergkamen,1.0
128.0,Jandek,CDU,"DRK-Heim, AWO Hermann-Görlitz-Seniorenzentrum",4,Bergkamen,0.0
32.0,Grziwotz,GRÜNE,"DRK-Heim, AWO Hermann-Görlitz-Seniorenzentrum",4,Bergkamen,1.0
17.0,Hambach,FDP,"DRK-Heim, AWO Hermann-Görlitz-Seniorenzentrum",4,Bergkamen,0.0
32.0,Uyar,BergAUF,"DRK-Heim, AWO Hermann-Görlitz-Seniorenzentrum",4,Bergkamen,0.0
443.0,Rocholl,SPD,"Freiherr-vom-Stein Realschule, Treffpunkt",5,Bergkamen,1.0
134.0,Goerdt,CDU,"Freiherr-vom-Stein Realschule, Treffpunkt",5,Bergkamen,0.0
66.0,Grziwotz,GRÜNE,"Freiherr-vom-Stein Realschule, Treffpunkt",5,Bergkamen,0.0
28.0,Saatkamp,FDP,"Freiherr-vom-Stein Realschule, Treffpunkt",5,Bergkamen,0.0
27.0,Dilekci,BergAUF,"Freiherr-vom-Stein Realschule, Treffpunkt",5,Bergkamen,0.0
397.0,Pattke,SPD,"Kleingartenverein Im Krähenwinkel, Landhaus Toscana zur Krone",6,Bergkamen,0.0
172.0,Plath,CDU,"Kleingartenverein Im Krähenwinkel, Landhaus Toscana zur Krone",6,Bergkamen,0.0
63.0,Salfer,GRÜNE,"Kleingartenverein Im Krähenwinkel, Landhaus Toscana zur Krone",6,Bergkamen,0.0
20.0,Kuehn,FDP,"Kleingartenverein Im Krähenwinkel, Landhaus Toscana zur Krone",6,Bergkamen,0.0
29.0,Thylmann,BergAUF,"Kleingartenverein Im Krähenwinkel, Landhaus Toscana zur Krone",6,Bergkamen,0.0
611.0,Hagen,SPD,"Ev. Kindergarten Büscherstiftung, Gaststötte Schützen- und Heimathaus",7,Bergkamen,1.0
260.0,Strunk,CDU,"Ev. Kindergarten Büscherstiftung, Gaststötte Schützen- und Heimathaus",7,Bergkamen,0.0
103.0,Grziwotz,GRÜNE,"Ev. Kindergarten Büscherstiftung, Gaststötte Schützen- und Heimathaus",7,Bergkamen,1.0
46.0,Seepe,FDP,"Ev. Kindergarten Büscherstiftung, Gaststötte Schützen- und Heimathaus",7,Bergkamen,0.0
40.0,Bahr,BergAUF,"Ev. Kindergarten Büscherstiftung, Gaststötte Schützen- und Heimathaus",7,Bergkamen,0.0
476.0,Turk,SPD,"Städt. Kindergarten Bergkamen-Mitte, Schillerschule",8,Bergkamen,0.0
218.0,Eisenhuth,CDU,"Städt. Kindergarten Bergkamen-Mitte, Schillerschule",8,Bergkamen,0.0
67.0,Kabaca,GRÜNE,"Städt. Kindergarten Bergkamen-Mitte, Schillerschule",8,Bergkamen,0.0
19.0,Kuehn-Seepe,FDP,"Städt. Kindergarten Bergkamen-Mitte, Schillerschule",8,Bergkamen,0.0
16.0,Uyar,BergAUF,"Städt. Kindergarten Bergkamen-Mitte, Schillerschule",8,Bergkamen,0.0
633.0,Mittmann,SPD,"Ev. Tageseinrichtung ""mittendrin"", Realschule Oberaden, Gaststätte Rullmann",9,Bergkamen,1.0
199.0,Wehmeier,CDU,"Ev. Tageseinrichtung ""mittendrin"", Realschule Oberaden, Gaststätte Rullmann",9,Bergkamen,0.0
116.0,Ehlermann,GRÜNE,"Ev. Tageseinrichtung ""mittendrin"", Realschule Oberaden, Gaststätte Rullmann",9,Bergkamen,0.0
28.0,Lohmann-Begander,FDP,"Ev. Tageseinrichtung ""mittendrin"", Realschule Oberaden, Gaststätte Rullmann",9,Bergkamen,1.0
65.0,Engelhardt,BergAUF,"Ev. Tageseinrichtung ""mittendrin"", Realschule Oberaden, Gaststätte Rullmann",9,Bergkamen,1.0
590.0,Jürgens,SPD,"Stadtmuseum, Tennisheim, Sport und Jugendheim Oberaden",10,Bergkamen,1.0
320.0,Hellmich,CDU,"Stadtmuseum, Tennisheim, Sport und Jugendheim Oberaden",10,Bergkamen,0.0
125.0,Wehmann,GRÜNE,"Stadtmuseum, Tennisheim, Sport und Jugendheim Oberaden",10,Bergkamen,1.0
28.0,Schleiffer-Hög,FDP,"Stadtmuseum, Tennisheim, Sport und Jugendheim Oberaden",10,Bergkamen,0.0
45.0,Richter,BergAUF,"Stadtmuseum, Tennisheim, Sport und Jugendheim Oberaden",10,Bergkamen,0.0
445.0,Mathwig,SPD,"Ehem. Aliso-Grundschule, Albert-Schweitzer-Schule, Städt. Kindergarten Oberaden",11,Bergkamen,1.0
124.0,Hindemitt,CDU,"Ehem. Aliso-Grundschule, Albert-Schweitzer-Schule, Städt. Kindergarten Oberaden",11,Bergkamen,0.0
58.0,Wehmann,GRÜNE,"Ehem. Aliso-Grundschule, Albert-Schweitzer-Schule, Städt. Kindergarten Oberaden",11,Bergkamen,0.0
34.0,Dr. Fahrenbach,FDP,"Ehem. Aliso-Grundschule, Albert-Schweitzer-Schule, Städt. Kindergarten Oberaden",11,Bergkamen,0.0
37.0,Lokatis,BergAUF,"Ehem. Aliso-Grundschule, Albert-Schweitzer-Schule, Städt. Kindergarten Oberaden",11,Bergkamen,0.0
481.0,Veit,SPD,"Vereinsheim Heil, SGV-Heim Oberaden, Gaststätte Zum Stadion",12,Bergkamen,1.0
298.0,Degenhardt,CDU,"Vereinsheim Heil, SGV-Heim Oberaden, Gaststätte Zum Stadion",12,Bergkamen,1.0
74.0,Sparringa,GRÜNE,"Vereinsheim Heil, SGV-Heim Oberaden, Gaststätte Zum Stadion",12,Bergkamen,1.0
33.0,Nachrichter,FDP,"Vereinsheim Heil, SGV-Heim Oberaden, Gaststätte Zum Stadion",12,Bergkamen,0.0
48.0,Staudinger,BergAUF,"Vereinsheim Heil, SGV-Heim Oberaden, Gaststätte Zum Stadion",12,Bergkamen,0.0
486.0,Weiß,SPD,"Preinschule, Turnhalle Regenbogenschule",13,Bergkamen,1.0
126.0,Haas,CDU,"Preinschule, Turnhalle Regenbogenschule",13,Bergkamen,0.0
66.0,Schröder,GRÜNE,"Preinschule, Turnhalle Regenbogenschule",13,Bergkamen,0.0
14.0,Menz,FDP,"Preinschule, Turnhalle Regenbogenschule",13,Bergkamen,0.0
35.0,Öncel,BergAUF,"Preinschule, Turnhalle Regenbogenschule",13,Bergkamen,0.0
423.0,Schäfer,SPD,"Sparkasse Bergkamen-Bönen, Feuerwehrgerätehaus Overberge",14,Bergkamen,1.0
283.0,Middendorf,CDU,"Sparkasse Bergkamen-Bönen, Feuerwehrgerätehaus Overberge",14,Bergkamen,1.0
83.0,Falkenberg,GRÜNE,"Sparkasse Bergkamen-Bönen, Feuerwehrgerätehaus Overberge",14,Bergkamen,0.0
15.0,Totzek,FDP,"Sparkasse Bergkamen-Bönen, Feuerwehrgerätehaus Overberge",14,Bergkamen,0.0
13.0,Calgici,BergAUF,"Sparkasse Bergkamen-Bönen, Feuerwehrgerätehaus Overberge",14,Bergkamen,0.0
470.0,Reichelt,SPD,"Overberger Grundschule, Städt. Kindergarten Overberge",15,Bergkamen,1.0
287.0,Pufke,CDU,"Overberger Grundschule, Städt. Kindergarten Overberge",15,Bergkamen,1.0
107.0,Falkenberg,GRÜNE,"Overberger Grundschule, Städt. Kindergarten Overberge",15,Bergkamen,0.0
20.0,Klostermann,FDP,"Overberger Grundschule, Städt. Kindergarten Overberge",15,Bergkamen,0.0
17.0,Calgici,BergAUF,"Overberger Grundschule, Städt. Kindergarten Overberge",15,Bergkamen,0.0
592.0,Semmelmann,SPD,"AWO-Kindergarten Sonnenblume, Haus der Mitte, Freiherr-von-Ketteler-Schule",16,Bergkamen,1.0
257.0,Eder,CDU,"AWO-Kindergarten Sonnenblume, Haus der Mitte, Freiherr-von-Ketteler-Schule",16,Bergkamen,1.0
97.0,Nadolski-Voigt,GRÜNE,"AWO-Kindergarten Sonnenblume, Haus der Mitte, Freiherr-von-Ketteler-Schule",16,Bergkamen,0.0
13.0,Lippmann,FDP,"AWO-Kindergarten Sonnenblume, Haus der Mitte, Freiherr-von-Ketteler-Schule",16,Bergkamen,0.0
26.0,Theiner,BergAUF,"AWO-Kindergarten Sonnenblume, Haus der Mitte, Freiherr-von-Ketteler-Schule",16,Bergkamen,0.0
653.0,Ramin,SPD,"AVS Rünthe Vereinsheim, Gästehaus Marina-Nord, Seniorenglück Haus Rünthe",17,Bergkamen,1.0
172.0,Adams,CDU,"AVS Rünthe Vereinsheim, Gästehaus Marina-Nord, Seniorenglück Haus Rünthe",17,Bergkamen,0.0
85.0,Bieder,GRÜNE,"AVS Rünthe Vereinsheim, Gästehaus Marina-Nord, Seniorenglück Haus Rünthe",17,Bergkamen,1.0
12.0,Kuehn,FDP,"AVS Rünthe Vereinsheim, Gästehaus Marina-Nord, Seniorenglück Haus Rünthe",17,Bergkamen,0.0
34.0,Bier,BergAUF,"AVS Rünthe Vereinsheim, Gästehaus Marina-Nord, Seniorenglück Haus Rünthe",17,Bergkamen,0.0
415.0,Pollack,SPD,"Freiherr-von-Ketteler-Schule, Turnhalle Overberger Straße, Hellwegschule",18,Bergkamen,0.0
146.0,Heinzel,CDU,"Freiherr-von-Ketteler-Schule, Turnhalle Overberger Straße, Hellwegschule",18,Bergkamen,1.0
50.0,Schröder,GRÜNE,"Freiherr-von-Ketteler-Schule, Turnhalle Overberger Straße, Hellwegschule",18,Bergkamen,0.0
5.0,Crummenerl,FDP,"Freiherr-von-Ketteler-Schule, Turnhalle Overberger Straße, Hellwegschule",18,Bergkamen,0.0
40.0,Engelhardt,BergAUF,"Freiherr-von-Ketteler-Schule, Turnhalle Overberger Straße, Hellwegschule",18,Bergkamen,0.0
408.0,Bommer,SPD,"Kommunales Integrationszentrum, Goekenhof, Albert-Schweitzer-Haus",19,Bergkamen,0.0
200.0,Miller,CDU,"Kommunales Integrationszentrum, Goekenhof, Albert-Schweitzer-Haus",19,Bergkamen,1.0
73.0,Humbach,GRÜNE,"Kommunales Integrationszentrum, Goekenhof, Albert-Schweitzer-Haus",19,Bergkamen,0.0
18.0,Wenner,FDP,"Kommunales Integrationszentrum, Goekenhof, Albert-Schweitzer-Haus",19,Bergkamen,0.0
45.0,Wohlgemuth,BergAUF,"Kommunales Integrationszentrum, Goekenhof, Albert-Schweitzer-Haus",19,Bergkamen,0.0
645.0,Deuse,SPD,"Kath. Kindergarten St. Michael, Feuerwehrgerätehaus Weddinghofen, Jugendheim Weddinghofen",20,Bergkamen,1.0
238.0,Guschall,CDU,"Kath. Kindergarten St. Michael, Feuerwehrgerätehaus Weddinghofen, Jugendheim Weddinghofen",20,Bergkamen,0.0
105.0,Ostendorff,GRÜNE,"Kath. Kindergarten St. Michael, Feuerwehrgerätehaus Weddinghofen, Jugendheim Weddinghofen",20,Bergkamen,0.0
25.0,Totzek,FDP,"Kath. Kindergarten St. Michael, Feuerwehrgerätehaus Weddinghofen, Jugendheim Weddinghofen",20,Bergkamen,0.0
49.0,Reinhardt,BergAUF,"Kath. Kindergarten St. Michael, Feuerwehrgerätehaus Weddinghofen, Jugendheim Weddinghofen",20,Bergkamen,0.0
424.0,Matiak,SPD,"Pfalzschule, AWO-Kindergarten",21,Bergkamen,1.0
157.0,Hake,CDU,"Pfalzschule, AWO-Kindergarten",21,Bergkamen,0.0
61.0,Kroll-Baues,GRÜNE,"Pfalzschule, AWO-Kindergarten",21,Bergkamen,0.0
18.0,Pohl,FDP,"Pfalzschule, AWO-Kindergarten",21,Bergkamen,0.0
37.0,Eggert,BergAUF,"Pfalzschule, AWO-Kindergarten",21,Bergkamen,0.0
295.0,Haverkamp,SPD,"Gymnasium, Rathaus",22,Bergkamen,1.0
111.0,Kerner,CDU,"Gymnasium, Rathaus",22,Bergkamen,1.0
59.0,Ostendorff,GRÜNE,"Gymnasium, Rathaus",22,Bergkamen,0.0
14.0,Klostermann,FDP,"Gymnasium, Rathaus",22,Bergkamen,0.0
17.0,Weiselowski,BergAUF,"Gymnasium, Rathaus",22,Bergkamen,0.0
1491.0,Conzen,CDU,Altstadt/Stadtmitte,1,Düsseldorf,1.0
1134.0,Herz,SPD,Altstadt/Stadtmitte,1,Düsseldorf,1.0
653.0,Klinke,GRÜNE,Altstadt/Stadtmitte,1,Düsseldorf,0.0
611.0,Dr. Strack-Zimmermann,FDP,Altstadt/Stadtmitte,1,Düsseldorf,1.0
267.0,Kölker,DIE LINKE,Altstadt/Stadtmitte,1,Düsseldorf,0.0
33.0,Firnenburg,Freie Wähler,Altstadt/Stadtmitte,1,Düsseldorf,0.0
20.0,Sommer,REP,Altstadt/Stadtmitte,1,Düsseldorf,0.0
70.0,Azzahhafi,Tierschutzpartei,Altstadt/Stadtmitte,1,Düsseldorf,0.0
91.0,Feldmann,PIRATEN,Altstadt/Stadtmitte,1,Düsseldorf,0.0
140.0,Schoeneis,AfD,Altstadt/Stadtmitte,1,Düsseldorf,0.0
2070.0,Schmidt,CDU,Pempelfort Südost,2,Düsseldorf,0.0
1815.0,Spillner,SPD,Pempelfort Südost,2,Düsseldorf,0.0
1029.0,Landau,GRÜNE,Pempelfort Südost,2,Düsseldorf,0.0
501.0,Rohloff,FDP,Pempelfort Südost,2,Düsseldorf,1.0
376.0,Klein,DIE LINKE,Pempelfort Südost,2,Düsseldorf,0.0
68.0,Lucas,Freie Wähler,Pempelfort Südost,2,Düsseldorf,0.0
20.0,Liethen,REP,Pempelfort Südost,2,Düsseldorf,0.0
84.0,Böhling,Tierschutzpartei,Pempelfort Südost,2,Düsseldorf,0.0
134.0,Angemeer,PIRATEN,Pempelfort Südost,2,Düsseldorf,0.0
144.0,Schick,AfD,Pempelfort Südost,2,Düsseldorf,0.0
2572.0,Simon,CDU,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,1.0
1950.0,Schadewaldt,SPD,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,1.0
1260.0,Deilmann,GRÜNE,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,0.0
664.0,Masberg-Eikelau,FDP,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,0.0
342.0,Dapprich,DIE LINKE,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,0.0
71.0,Ries,Freie Wähler,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,0.0
25.0,Klingen,REP,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,0.0
87.0,Dietrich,Tierschutzpartei,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,0.0
121.0,Schmalenbach,PIRATEN,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,0.0
177.0,Küchle,AfD,Pempelfort Nordwest/Hofgarten,3,Düsseldorf,0.0
1813.0,Gutt,CDU,Derendorf Ost,4,Düsseldorf,1.0
1830.0,Tacer,SPD,Derendorf Ost,4,Düsseldorf,0.0
799.0,Engelhardt,GRÜNE,Derendorf Ost,4,Düsseldorf,0.0
382.0,Dr. Schönberger,FDP,Derendorf Ost,4,Düsseldorf,0.0
348.0,Bonn,DIE LINKE,Derendorf Ost,4,Düsseldorf,0.0
72.0,Kwast,Freie Wähler,Derendorf Ost,4,Düsseldorf,0.0
32.0,Fischer,REP,Derendorf Ost,4,Düsseldorf,0.0
98.0,Hamidi,Tierschutzpartei,Derendorf Ost,4,Düsseldorf,0.0
102.0,Dietrich,PIRATEN,Derendorf Ost,4,Düsseldorf,0.0
187.0,Mausberg,AfD,Derendorf Ost,4,Düsseldorf,0.0
2689.0,Kretschmann,CDU,Derendorf Nordwest/Golzheim,5,Düsseldorf,1.0
2124.0,Raub,SPD,Derendorf Nordwest/Golzheim,5,Düsseldorf,1.0
1119.0,Cardeneo,GRÜNE,Derendorf Nordwest/Golzheim,5,Düsseldorf,1.0
732.0,Rehne,FDP,Derendorf Nordwest/Golzheim,5,Düsseldorf,0.0
345.0,Dr. Werkmeister,DIE LINKE,Derendorf Nordwest/Golzheim,5,Düsseldorf,0.0
60.0,Schneider,Freie Wähler,Derendorf Nordwest/Golzheim,5,Düsseldorf,0.0
25.0,Jucknat,REP,Derendorf Nordwest/Golzheim,5,Düsseldorf,0.0
125.0,Krüger,Tierschutzpartei,Derendorf Nordwest/Golzheim,5,Düsseldorf,0.0
100.0,Schindler,PIRATEN,Derendorf Nordwest/Golzheim,5,Düsseldorf,0.0
187.0,Rumplasch,AfD,Derendorf Nordwest/Golzheim,5,Düsseldorf,0.0
2473.0,Dr. Fils,CDU,Düsseltal Nord,6,Düsseldorf,1.0
1714.0,Zepuntke,SPD,Düsseltal Nord,6,Düsseldorf,1.0
905.0,Hebeler,GRÜNE,Düsseltal Nord,6,Düsseldorf,1.0
557.0,Montanus,FDP,Düsseltal Nord,6,Düsseldorf,0.0
264.0,Westerberg,DIE LINKE,Düsseltal Nord,6,Düsseldorf,0.0
41.0,Grabenhorst,Freie Wähler,Düsseltal Nord,6,Düsseldorf,0.0
30.0,Jansen,REP,Düsseltal Nord,6,Düsseldorf,0.0
107.0,Druschke,Tierschutzpartei,Düsseltal Nord,6,Düsseldorf,0.0
104.0,Hilger,PIRATEN,Düsseltal Nord,6,Düsseldorf,0.0
191.0,Unverricht,AfD,Düsseltal Nord,6,Düsseldorf,0.0
2027.0,Böcker,CDU,Düsseltal Südwest/Flingern West,7,Düsseldorf,1.0
1711.0,Kabata,SPD,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
1200.0,Karen-Jungen,GRÜNE,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
456.0,Bölling,FDP,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
309.0,Unger,DIE LINKE,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
69.0,Schrenk,Freie Wähler,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
21.0,Maniera,REP,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
81.0,Scholze,Tierschutzpartei,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
133.0,Becker,PIRATEN,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
172.0,Dr. Kudernatsch,AfD,Düsseltal Südwest/Flingern West,7,Düsseldorf,0.0
1711.0,Neuhaus,CDU,Düsseltal Südost/Flingerbroich,8,Düsseldorf,1.0
1713.0,Schreiber,SPD,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
960.0,Reich,GRÜNE,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
334.0,Afradi,FDP,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
348.0,Klar,DIE LINKE,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
68.0,Müller,Freie Wähler,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
44.0,Iwaschko,REP,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
110.0,Gdanietz,Tierschutzpartei,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
97.0,Spengler,PIRATEN,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
174.0,Garbracht,AfD,Düsseltal Südost/Flingerbroich,8,Düsseldorf,0.0
729.0,Peltzer,CDU,Flingern Süd,9,Düsseldorf,0.0
1153.0,Volkenrath,SPD,Flingern Süd,9,Düsseldorf,1.0
750.0,Schwenk,GRÜNE,Flingern Süd,9,Düsseldorf,0.0
98.0,Hegewald,FDP,Flingern Süd,9,Düsseldorf,0.0
353.0,Limper,DIE LINKE,Flingern Süd,9,Düsseldorf,0.0
32.0,Ricks,Freie Wähler,Flingern Süd,9,Düsseldorf,0.0
19.0,Weyerstall,REP,Flingern Süd,9,Düsseldorf,0.0
51.0,Wiesen,Tierschutzpartei,Flingern Süd,9,Düsseldorf,0.0
134.0,Wildemann,PIRATEN,Flingern Süd,9,Düsseldorf,0.0
92.0,Badura,AfD,Flingern Süd,9,Düsseldorf,0.0
1616.0,Wiedon,CDU,Unterbilk/Hafen,10,Düsseldorf,0.0
1547.0,Steinheider,SPD,Unterbilk/Hafen,10,Düsseldorf,0.0
1066.0,Czerwinski,GRÜNE,Unterbilk/Hafen,10,Düsseldorf,1.0
377.0,Morys,FDP,Unterbilk/Hafen,10,Düsseldorf,0.0
381.0,Vorspel,DIE LINKE,Unterbilk/Hafen,10,Düsseldorf,0.0
42.0,Holscher,Freie Wähler,Unterbilk/Hafen,10,Düsseldorf,0.0
23.0,Wilms,REP,Unterbilk/Hafen,10,Düsseldorf,0.0
53.0,Gdanietz,Tierschutzpartei,Unterbilk/Hafen,10,Düsseldorf,0.0
98.0,Ballerstädt-Koch,PIRATEN,Unterbilk/Hafen,10,Düsseldorf,0.0
147.0,Jeurink,AfD,Unterbilk/Hafen,10,Düsseldorf,0.0
1292.0,Klein,CDU,Friedrichstadt Mitte,11,Düsseldorf,1.0
