Stimmen;Name;Partei;Wahlbezirk;Wahlbezirk ID;Stadt;Incumbent;Wahlbezirk_ID
440;Spinner; DIE LINKE;Wahlbezirk Moedrath Kerpen Nord;1;Kerpen;5362032;1
90;Noisten; BBK;Wahlbezirk Moedrath Kerpen Nord;1;Kerpen;5362032;1
160;Dr. Kretschmann; UWG;Wahlbezirk Moedrath Kerpen Nord;1;Kerpen;5362032;1
140;Bell; PIRATEN;Wahlbezirk Moedrath Kerpen Nord;1;Kerpen;5362032;1
3940;Westerschulze; CDU;Wahlbezirk Kerpen Mitte Ost;2;Kerpen;5362032;2
3130;Ellerhold; SPD;Wahlbezirk Kerpen Mitte Ost;2;Kerpen;5362032;2
1080;Bröhl; GRÜNE;Wahlbezirk Kerpen Mitte Ost;2;Kerpen;5362032;2
690;Erkes; FDP;Wahlbezirk Kerpen Mitte Ost;2;Kerpen;5362032;2
410;Bethkowsky-Spinner; DIE LINKE;Wahlbezirk Kerpen Mitte Ost;2;Kerpen;5362032;2
270;Wenngatz; BBK;Wahlbezirk Kerpen Mitte Ost;2;Kerpen;5362032;2
120;Kretschmann; UWG;Wahlbezirk Kerpen Mitte Ost;2;Kerpen;5362032;2
330;Janotta; PIRATEN;Wahlbezirk Kerpen Mitte Ost;2;Kerpen;5362032;2
5490;Bischoff; CDU;Wahlbezirk Kerpen Sued Ost;3;Kerpen;5362032;3
4760;Schulz; SPD;Wahlbezirk Kerpen Sued Ost;3;Kerpen;5362032;3
1820;Tronke; GRÜNE;Wahlbezirk Kerpen Sued Ost;3;Kerpen;5362032;3
830;Kurm; FDP;Wahlbezirk Kerpen Sued Ost;3;Kerpen;5362032;3
380;Kellerbach; DIE LINKE;Wahlbezirk Kerpen Sued Ost;3;Kerpen;5362032;3
150;Matuszynski; BBK;Wahlbezirk Kerpen Sued Ost;3;Kerpen;5362032;3
110;Stefes; UWG;Wahlbezirk Kerpen Sued Ost;3;Kerpen;5362032;3
240;Bell; PIRATEN;Wahlbezirk Kerpen Sued Ost;3;Kerpen;5362032;3
3950;Dittrich; CDU;Wahlbezirk Kerpen West Langenich;4;Kerpen;5362032;4
3750;Meyer; SPD;Wahlbezirk Kerpen West Langenich;4;Kerpen;5362032;4
910;Kalscheuer; GRÜNE;Wahlbezirk Kerpen West Langenich;4;Kerpen;5362032;4
880;Erkes; FDP;Wahlbezirk Kerpen West Langenich;4;Kerpen;5362032;4
330;Ristow; DIE LINKE;Wahlbezirk Kerpen West Langenich;4;Kerpen;5362032;4
1380;Schütz; BBK;Wahlbezirk Kerpen West Langenich;4;Kerpen;5362032;4
90;Mohr; UWG;Wahlbezirk Kerpen West Langenich;4;Kerpen;5362032;4
290;Nemeth; PIRATEN;Wahlbezirk Kerpen West Langenich;4;Kerpen;5362032;4
1790;Schmitz; CDU;Wahlbezirk Kerpen Mitte Nord West;5;Kerpen;5362032;5
2730;Dr. Müller-Bozkurt; SPD;Wahlbezirk Kerpen Mitte Nord West;5;Kerpen;5362032;5
420;Kunze; GRÜNE;Wahlbezirk Kerpen Mitte Nord West;5;Kerpen;5362032;5
470;Kandemir; FDP;Wahlbezirk Kerpen Mitte Nord West;5;Kerpen;5362032;5
350;Spinner; DIE LINKE;Wahlbezirk Kerpen Mitte Nord West;5;Kerpen;5362032;5
120;Außem; BBK;Wahlbezirk Kerpen Mitte Nord West;5;Kerpen;5362032;5
70;Thuir; UWG;Wahlbezirk Kerpen Mitte Nord West;5;Kerpen;5362032;5
90;Karabuğa; PIRATEN;Wahlbezirk Kerpen Mitte Nord West;5;Kerpen;5362032;5
8890;Weingarten; CDU;Wahlbezirk Blatzheim;6;Kerpen;5362032;6
2270;Paffenholz; SPD;Wahlbezirk Blatzheim;6;Kerpen;5362032;6
1310;Carrasco Molina; GRÜNE;Wahlbezirk Blatzheim;6;Kerpen;5362032;6
480;Merz; FDP;Wahlbezirk Blatzheim;6;Kerpen;5362032;6
390;Bender; DIE LINKE;Wahlbezirk Blatzheim;6;Kerpen;5362032;6
200;Staubach; BBK;Wahlbezirk Blatzheim;6;Kerpen;5362032;6
120;Esser; UWG;Wahlbezirk Blatzheim;6;Kerpen;5362032;6
320;Cobo Cristofani; PIRATEN;Wahlbezirk Blatzheim;6;Kerpen;5362032;6
4900;Brietzel; CDU;Wahlbezirk Buir;7;Kerpen;5362032;7
3900;Doll; SPD;Wahlbezirk Buir;7;Kerpen;5362032;7
2190;Eichler; GRÜNE;Wahlbezirk Buir;7;Kerpen;5362032;7
650;Schittkowski; FDP;Wahlbezirk Buir;7;Kerpen;5362032;7
650;Gundermann; DIE LINKE;Wahlbezirk Buir;7;Kerpen;5362032;7
120;Ammann; BBK;Wahlbezirk Buir;7;Kerpen;5362032;7
50;Slobodda; UWG;Wahlbezirk Buir;7;Kerpen;5362032;7
320;Windham; PIRATEN;Wahlbezirk Buir;7;Kerpen;5362032;7
6670;Lambertz; CDU;Wahlbezirk Manheim Buir Nordost;8;Kerpen;5362032;8
1580;Comtesse-Schaub; SPD;Wahlbezirk Manheim Buir Nordost;8;Kerpen;5362032;8
550;Gesmann; GRÜNE;Wahlbezirk Manheim Buir Nordost;8;Kerpen;5362032;8
330;Schmidt; FDP;Wahlbezirk Manheim Buir Nordost;8;Kerpen;5362032;8
190;Scholz; DIE LINKE;Wahlbezirk Manheim Buir Nordost;8;Kerpen;5362032;8
80;Weiß; BBK;Wahlbezirk Manheim Buir Nordost;8;Kerpen;5362032;8
30;Thiel; UWG;Wahlbezirk Manheim Buir Nordost;8;Kerpen;5362032;8
80;Pacelt; PIRATEN;Wahlbezirk Manheim Buir Nordost;8;Kerpen;5362032;8
3500;Ehrlich; CDU;Wahlbezirk Sindorf Mitte;9;Kerpen;5362032;9
3410;Schauwinhold; SPD;Wahlbezirk Sindorf Mitte;9;Kerpen;5362032;9
530;Fillinger; GRÜNE;Wahlbezirk Sindorf Mitte;9;Kerpen;5362032;9
370;Rost; FDP;Wahlbezirk Sindorf Mitte;9;Kerpen;5362032;9
580;Decruppe-Fiebig; DIE LINKE;Wahlbezirk Sindorf Mitte;9;Kerpen;5362032;9
280;Nagel; BBK;Wahlbezirk Sindorf Mitte;9;Kerpen;5362032;9
